id,steel_class,section,en,it,es,page,n,circumference_in,length_fathom,real_diameter_mm,source_table,rigging_key,bounty_application,note,tonnage_min,tonnage_max,lay
7225,32 guns,NECESSARY ROPES,Necessary ropes - Stream Anchor,Cordami vari di bordo - Ancora di corrente,Cabos necesarios - Ancla de corriente,88,2,4,4,32.34,088-ShipOf32Guns.jpg,Stream Anchor,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7226,32 guns,NECESSARY ROPES,Necessary ropes - Deck & Bit - cabled.,Cordami vari di bordo - Cavi di coperta e di bitta - commesso a cavo.,Cabos necesarios - Cubierta y bitas - colchado.,88,10,8.5,,68.72,088-ShipOf32Guns.jpg,Deck & Bit,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.72. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,LH
7227,32 guns,NECESSARY ROPES,Necessary ropes - Deck & Bit - Lanyards.,Cordami vari di bordo - Cavi di coperta e di bitta - Corridori.,Cabos necesarios - Cubierta y bitas - acolladores.,88,10,3,,24.26,088-ShipOf32Guns.jpg,Deck & Bit,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.45. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7228,32 guns,NECESSARY ROPES,Necessary ropes - Deck & Bit - Seizing — lower,Cordami vari di bordo - Cavi di coperta e di bitta - Legatura — inferiore,Cabos necesarios - Cubierta y bitas - Ligada — inferior,88,,3.5,,28.3,088-ShipOf32Guns.jpg,Deck & Bit,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.47. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7229,32 guns,NECESSARY ROPES,Necessary ropes - Stopper Preventer - Ditto,Cordami vari di bordo - Bozza di rispetto - Come sopra,Cabos necesarios - Boza de respeto - Ídem,89,,7,35,56.6,089-ShipOf32Guns.jpg,Stopper Preventer,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7230,32 guns,NECESSARY ROPES,Necessary ropes - Shank Painters - Best Bower,Cordami vari di bordo - Barbette del fusto dell’ancora - Ancora di posta principale,Cabos necesarios - Bozas de caña - Ancla de leva principal,89,2,5.5,6,44.47,089-ShipOf32Guns.jpg,Shank Painters,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.66.,677,677,RH
7231,32 guns,NECESSARY ROPES,"Necessary ropes - Shank Painters - Spare, Cabled",Cordami vari di bordo - Barbette del fusto dell’ancora - Cima di rispetto commessa a cavo,"Cabos necesarios - Bozas de caña - Respeto, colchado",89,,5.5,9,44.47,089-ShipOf32Guns.jpg,Shank Painters,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00.,677,677,LH
7232,32 guns,NECESSARY ROPES,Necessary ropes - Shank Painters - Seizing,Cordami vari di bordo - Barbette del fusto dell’ancora - Legatura,Cabos necesarios - Bozas de caña - Ligada,89,,3.5,,28.3,089-ShipOf32Guns.jpg,Shank Painters,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.70. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7233,32 guns,NECESSARY ROPES,"Necessary ropes - Ropes Buoy - Sheet Anchor, cabled",Cordami vari di bordo - Cime delle boe - Gomena dell’ancora di speranza commessa a cavo,Cabos necesarios - Cabos de boya - Ancla de esperanza — cable colchado,89,,5,,40.43,089-ShipOf32Guns.jpg,Ropes Buoy,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,LH
7234,32 guns,NECESSARY ROPES,"Necessary ropes - Ropes Buoy - Best Bower, cabled",Cordami vari di bordo - Cime delle boe - Gomena dell’ancora di posta principale commessa a cavo,Cabos necesarios - Cabos de boya - Ancla de leva principal — cable colchado,89,,5.5,,44.47,089-ShipOf32Guns.jpg,Ropes Buoy,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.61. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,LH
7235,32 guns,NECESSARY ROPES,"Necessary ropes - Ropes Buoy - Small Bower, cabled",Cordami vari di bordo - Cime delle boe - Gomena dell’ancora di posta secondaria commessa a cavo,Cabos necesarios - Cabos de boya - Ancla de leva secundaria — cable colchado,89,,5,24,40.43,089-ShipOf32Guns.jpg,Ropes Buoy,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,LH
7236,32 guns,NECESSARY ROPES,Necessary ropes - Ropes Buoy - Seizing,Cordami vari di bordo - Cime delle boe - Legatura,Cabos necesarios - Cabos de boya - Ligada,89,,7,17,56.6,089-ShipOf32Guns.jpg,Ropes Buoy,,lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7237,32 guns,NECESSARY ROPES,Necessary ropes - Stream Anchor cabled,Cordami vari di bordo - Gomena dell’ancora di corrente commessa a cavo,Cabos necesarios - Ancla de corriente — cable colchado,89,,3,,24.26,089-ShipOf32Guns.jpg,Stream Anchor,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,LH
7238,32 guns,NECESSARY ROPES,Necessary ropes - Kedge cabled,Cordami vari di bordo - Gomena dell’ancorotto commessa a cavo,Cabos necesarios - Anclote — cable colchado,89,,3.5,,28.3,089-ShipOf32Guns.jpg,Kedge,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,LH
7239,32 guns,NECESSARY ROPES,Necessary ropes - Davit - 2 — worn,Cordami vari di bordo - gruetta - 2 — in cordame usato,Cabos necesarios - Pescante - 2 — usados,89,,2.5,8,20.21,089-ShipOf32Guns.jpg,Davit,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.84.,677,677,RH
7240,32 guns,NECESSARY ROPES,Necessary ropes - Buckets,Cordami vari di bordo - Secchi,Cabos necesarios - Baldes,89,,6.5,5,52.55,089-ShipOf32Guns.jpg,Buckets,,lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7241,32 guns,NECESSARY ROPES,Necessary ropes - Swab - . — worn,Cordami vari di bordo - tampone - . — in cordame usato,Cabos necesarios - Lampazo - . — usado,89,2,3.5,,28.3,089-ShipOf32Guns.jpg,Swab,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7242,32 guns,NECESSARY ROPES,Necessary ropes - Entering - .,Cordami vari di bordo - Cime d’imbarco - .,Cabos necesarios - Embarque - .,89,6,1.5,,12.13,089-ShipOf32Guns.jpg,Entering,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7243,32 guns,NECESSARY ROPES,Necessary ropes - Wheel or Tiller - White,Cordami vari di bordo - Ruota o barra del timone - Bianco,Cabos necesarios - Rueda o caña - Blanco,89,,3,,24.26,089-ShipOf32Guns.jpg,Wheel or Tiller,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7244,32 guns,NECESSARY ROPES,Necessary ropes - Puddening of Anchors - worn — lower,Cordami vari di bordo - Fasciatura delle ancore - in cordame usato — inferiore,Cabos necesarios - Forro de anclas - usado — inferior,89,,3,30,24.26,089-ShipOf32Guns.jpg,Puddening of Anchors,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7245,32 guns,NECESSARY ROPES,Necessary ropes - Puddening of Anchors - Seizings,Cordami vari di bordo - Fasciatura delle ancore - Legature,Cabos necesarios - Forro de anclas - Ligadas,89,,7.5,79,60.64,089-ShipOf32Guns.jpg,Puddening of Anchors,,lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7246,32 guns,NECESSARY ROPES,Necessary ropes - Slings Buoy,Cordami vari di bordo - Braghe delle boe,Cabos necesarios - Eslingas de boya,89,4,3.5,,28.3,089-ShipOf32Guns.jpg,Slings Buoy,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.62. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7247,32 guns,NECESSARY ROPES,Necessary ropes - Gun,Cordami vari di bordo - cannone,Cabos necesarios - Cañón,89,,6,6,48.51,089-ShipOf32Guns.jpg,Gun,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.29.,677,677,RH
7248,32 guns,NECESSARY ROPES,Necessary ropes - But,Cordami vari di bordo - botte,Cabos necesarios - But,89,4,5.5,,44.47,089-ShipOf32Guns.jpg,But,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.48. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7249,32 guns,NECESSARY ROPES,Necessary ropes - Hoghead,Cordami vari di bordo - botte grande,Cabos necesarios - Bocoy,89,4,4.5,,36.38,089-ShipOf32Guns.jpg,Hoghead,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.67. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7250,32 guns,NECESSARY ROPES,Necessary ropes - Can-Hook,Cordami vari di bordo - Braga a ganci,Cabos necesarios - Gancho de barril,89,2,4.5,6,36.38,089-ShipOf32Guns.jpg,Can-Hook,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.41.,677,677,RH
7251,32 guns,NECESSARY ROPES,Necessary ropes - Straps for Wood Buoys worn,Cordami vari di bordo - Stroppi per boe di legno in cordame usato,Cabos necesarios - Estrobos para boyas de madera — usados,89,,3,,24.26,089-ShipOf32Guns.jpg,Straps for Wood Buoys,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7252,32 guns,NECESSARY ROPES,Necessary ropes - Swabs worn,Cordami vari di bordo - tampone in cordame usato,Cabos necesarios - Lampazos — usados,89,,4.5,,36.38,089-ShipOf32Guns.jpg,Swabs,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.62. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7253,32 guns,NECESSARY ROPES,Necessary ropes - Rudder Pendents cabled,Cordami vari di bordo - Pendenti del timone commessi a cavo,Cabos necesarios - Pendientes colchados del timón,89,,5,8,40.43,089-ShipOf32Guns.jpg,Rudder Pendents,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,LH
7254,32 guns,NECESSARY ROPES,"Necessary ropes - Stern Ladders - 4 Strands, 2 — worn","Cordami vari di bordo - Buscaine / scale di poppa - 4 legnoli, 2 — in cordame usato","Cabos necesarios - Escalas de popa - 4 cordones, 2 — usados",89,,4,38,32.34,089-ShipOf32Guns.jpg,Stern Ladders,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7255,32 guns,NECESSARY ROPES,Necessary ropes - Ensigns,Cordami vari di bordo - Cime delle insegne,Cabos necesarios - Banderas,89,,1,30,8.09,089-ShipOf32Guns.jpg,Ensigns,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7256,32 guns,NECESSARY ROPES,Necessary ropes - For Colours - Rope Bands,Cordami vari di bordo - Cordame per le bandiere - fasce di corda,Cabos necesarios - Para banderas - Garruchos de cabo,89,,4.5,,36.38,089-ShipOf32Guns.jpg,For Colours,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.45. Lunghezza non letta con sufficiente affidabilità (lettura grezza: |).,677,677,RH
7257,32 guns,NECESSARY ROPES,Necessary ropes - For Colours - Pendent Slings,Cordami vari di bordo - Cordame per le bandiere - stroppi dei pendenti,Cabos necesarios - Para banderas - Eslingas pendientes,89,,2.5,,20.21,089-ShipOf32Guns.jpg,For Colours,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.52. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7258,32 guns,NECESSARY ROPES,Necessary ropes - Awnings - Ridge and Side Rope,Cordami vari di bordo - Cime delle tende - colmo e cima laterale,Cabos necesarios - Toldos - Cabo de cumbrera y lateral,89,,3,,24.26,089-ShipOf32Guns.jpg,Awnings,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7259,32 guns,NECESSARY ROPES,Necessary ropes - Awnings - Stops,Cordami vari di bordo - Cime delle tende - legacci,Cabos necesarios - Toldos - Tomadores,89,,1.5,30,12.13,089-ShipOf32Guns.jpg,Awnings,,lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7260,32 guns,NECESSARY ROPES,Necessary ropes - Crowfeet,Cordami vari di bordo - Ragnatele,Cabos necesarios - Patas de araña,89,,0,,0,089-ShipOf32Guns.jpg,Crowfeet,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.78. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7261,32 guns,NECESSARY ROPES,Necessary ropes - Crowfeet - Hallyard,Cordami vari di bordo - Ragnatele - Drizza,Cabos necesarios - Patas de araña - Driza,89,,1,36,8.09,089-ShipOf32Guns.jpg,Crowfeet,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7262,32 guns,LONGBOAT,Longboat - Burton Pendents - Runner,Lancia - Pendenti degli stricchi - Corridore,Lancha - Pendientes de aparejo Burton - Corredor,89,,10,,80.85,089-ShipOf32Guns.jpg,Burton Pendents,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.35. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7263,32 guns,LONGBOAT,Longboat - Burton Pendents - Falls,Lancia - Pendenti degli stricchi - Correnti,Lancha - Pendientes de aparejo Burton - Betas,89,,2.5,,20.21,089-ShipOf32Guns.jpg,Burton Pendents,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.37. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7264,32 guns,LONGBOAT,Longboat - Burton Pendents - Strapping,Lancia - Pendenti degli stricchi - Stroppatura,Lancha - Pendientes de aparejo Burton - Estrobado,89,,2,2.5,16.17,089-ShipOf32Guns.jpg,Burton Pendents,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.35.,677,677,RH
7265,32 guns,LONGBOAT,Longboat - Shrouds,Lancia - Sartie,Lancha - Obenques,89,2,1.5,,12.13,089-ShipOf32Guns.jpg,Shrouds,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.54. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7266,32 guns,LONGBOAT,Longboat - Stay - Lanyard,Lancia - Straglio - Corridore,Lancha - Estay - Acollador,89,,1,,8.09,089-ShipOf32Guns.jpg,Stay,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7267,32 guns,LONGBOAT,Longboat - Main Hallyard,Lancia - Drizza principale,Lancha - Driza mayor,89,,1,15,8.09,089-ShipOf32Guns.jpg,Main Hallyard,,lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7268,32 guns,LONGBOAT,Longboat - Sheet,Lancia - Scotta,Lancha - Escota,89,,10,,80.85,089-ShipOf32Guns.jpg,Sheet,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.57. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7269,32 guns,LONGBOAT,Longboat - Downhaller,Lancia - Caricabasso,Lancha - Cargadera,89,,13,,105.11,089-ShipOf32Guns.jpg,Downhaller,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.79. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7270,32 guns,LONGBOAT,Longboat - Downhaller - Strapping,Lancia - Caricabasso - Stroppatura,Lancha - Cargadera - Estrobado,89,,1,7,8.09,089-ShipOf32Guns.jpg,Downhaller,,circonferenza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7271,32 guns,LONGBOAT,Longboat - Topping Lift,Lancia - Amantiglio,Lancha - Amantillo,89,,4,,32.34,089-ShipOf32Guns.jpg,Topping Lift,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.46. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7272,32 guns,LONGBOAT,Longboat - Fore Hallyard,Lancia - Drizza prodiera,Lancha - Driza de trinquete,89,,2.5,,20.21,089-ShipOf32Guns.jpg,Fore Hallyard,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.58. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,677,677,RH
7273,32 guns,LONGBOAT,Longboat - Sheet,Lancia - Scotta,Lancha - Escota,89,,2,4,16.17,089-ShipOf32Guns.jpg,Sheet,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7274,32 guns,LONGBOAT,Longboat - Tack,Lancia - Mura,Lancha - Amura,89,,1,1,8.09,089-ShipOf32Guns.jpg,Tack,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.62.,677,677,RH
7275,32 guns,LONGBOAT,Longboat - Bowline,Lancia - Bolina,Lancha - Bolina,89,,2,1.5,16.17,089-ShipOf32Guns.jpg,Bowline,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7276,32 guns,LONGBOAT,Longboat - Jib - Sheet,Lancia - Fiocco - Scotta,Lancha - Foque - Escota,89,,2,8,16.17,089-ShipOf32Guns.jpg,Jib,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7277,32 guns,LONGBOAT,Longboat - Jib - Outhauler,Lancia - Fiocco - Caricafuori,Lancha - Foque - Contraescota,89,,2.5,,20.21,089-ShipOf32Guns.jpg,Jib,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: ire).,677,677,RH
7278,32 guns,LONGBOAT,Longboat - Boat-Rope cabled,Lancia - Cima della lancia commessa a cavo,Lancha - Cabo de bote colchado,89,,6,,48.51,089-ShipOf32Guns.jpg,Boat-Rope,,circonferenza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,LH
7279,32 guns,LONGBOAT,Longboat - Boat-Rope - Lanyard,Lancia - Cima della lancia - Corridore,Lancha - Cabo de bote - Acollador,89,,2,2,16.17,089-ShipOf32Guns.jpg,Boat-Rope,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7280,32 guns,PINNACE,Pinnace - Hallyards - Main and Fore,Pinnaccia - Drizze - maestra e prodiera,Pinaza - Drizas - Mayor y trinquete,90,,2,,16.17,090-ShipOf32Guns.jpg,Hallyards,,circonferenza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,677,677,RH
7281,32 guns,PINNACE,Pinnace - Slings,Pinnaccia - Braghe,Pinaza - Eslingas,90,2,5,5,40.43,090-ShipOf32Guns.jpg,Slings,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7282,32 guns,PINNACE,Pinnace - Slings - Seizings,Pinnaccia - Braghe - Legature,Pinaza - Eslingas - Ligadas,90,2,1,10,8.09,090-ShipOf32Guns.jpg,Slings,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7283,32 guns,PINNACE,Pinnace - Rudder Lanyards,Pinnaccia - Corridori del timone,Pinaza - Acolladores del timón,90,2,1,1,8.09,090-ShipOf32Guns.jpg,Rudder Lanyards,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7284,32 guns,YAWL OR CUTTER,Yawl or cutter - Painter,Iole o cutter - Barbetta,Yola o cúter - Boza,90,,7.5,,60.64,090-ShipOf32Guns.jpg,Painter,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,677,677,RH
7285,28 guns,BOWSPRIT,Bowspirit - Woolding,Bompresso - Cerchiatura di rinforzo,Bauprés - Reata,91,,3.5,75,28.3,091-ShipOf28Guns.jpg,Woolding,,lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594,RH
7286,28 guns,BOWSPRIT,Bowspirit - Gammonings,Bompresso - Trinche,Bauprés - Trincas del bauprés,91,1,7.5,,60.64,091-ShipOf28Guns.jpg,Gammonings,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.65. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594,RH
7287,28 guns,BOWSPRIT,Bowspirit - Shrouds fine,Bompresso - Sartie di filato fine,Bauprés - Obenques finos,91,1,5,,40.43,091-ShipOf28Guns.jpg,Shrouds,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.59. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594,RH
7288,28 guns,BOWSPRIT,Bowspirit - Shrouds - Collars fine.,Bompresso - Sartie - Collari di filato fine.,Bauprés - Obenques - Collares finos.,91,2,4,,32.34,091-ShipOf28Guns.jpg,Shrouds,,circonferenza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594,RH
7289,28 guns,BOWSPRIT,Bowspirit - Shrouds - Lashings,Bompresso - Sartie - Legature di fissaggio,Bauprés - Obenques - Trincas,91,2,1.5,6,12.13,091-ShipOf28Guns.jpg,Shrouds,,lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594,RH
7290,28 guns,BOWSPRIT,Bowspirit - Shrouds - Lanyards fine,Bompresso - Sartie - Corridori di filato fine,Bauprés - Obenques - Acolladores finos,91,,2.5,8,20.21,091-ShipOf28Guns.jpg,Shrouds,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.79.,594,594,RH
7291,28 guns,BOWSPRIT,Bowspirit - Bobstays cabled fine,"Bompresso - Mustacci commessi a cavo, di filato fine",Bauprés - Barbiquejos colchados finos,91,2,6.5,,52.55,091-ShipOf28Guns.jpg,Bobstays,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.80. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594,LH
7292,28 guns,BOWSPRIT,Bowspirit - Bobstays - Seizings,Bompresso - Mustacci - Legature,Bauprés - Barbiquejos - Ligadas,91,2,4.5,,36.38,091-ShipOf28Guns.jpg,Bobstays,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594,RH
7293,28 guns,BOWSPRIT,Bowspirit - Bobstays - Lanyards fine,Bompresso - Mustacci - Corridori di filato fine,Bauprés - Barbiquejos - Acolladores finos,91,2,1.5,,12.13,091-ShipOf28Guns.jpg,Bobstays,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594,RH
7294,28 guns,BOWSPRIT,Bowspirit - Horses,Bompresso - Marciapiedi,Bauprés - Marchapiés,91,2,3.5,,28.3,091-ShipOf28Guns.jpg,Horses,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.48. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594,RH
7295,28 guns,BOWSPRIT,Bowspirit - Horses - Lanyards,Bompresso - Marciapiedi - Corridori,Bauprés - Marchapiés - Acolladores,91,2,1.5,4,12.13,091-ShipOf28Guns.jpg,Horses,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00.,594,594,RH
7296,28 guns,SPRITSAIL,Spritsail - Horses,Civada - Marciapiedi,Cebadera - Marchapiés,91,2,3,8.5,24.26,091-ShipOf28Guns.jpg,Horses,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594,RH
7297,28 guns,SPRITSAIL,Spritsail - Braces,Civada - Bracci,Cebadera - Brazas,91,2,2.5,42,20.21,091-ShipOf28Guns.jpg,Braces,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594,RH
7298,28 guns,SPRITSAIL,Spritsail - Lifts,Civada - Amantigli,Cebadera - Amantillos,91,,2,,16.17,091-ShipOf28Guns.jpg,Lifts,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.44. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594,RH
7299,28 guns,SPRITSAIL,Spritsail - Lifts - Beckets,Civada - Amantigli - Gasse / cerchietti di cima,Cebadera - Amantillos - Gazas,91,2,2,3,16.17,091-ShipOf28Guns.jpg,Lifts,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594,RH
7300,28 guns,SPRITSAIL,Spritsail - Lifts - Strapping,Civada - Amantigli - Stroppatura,Cebadera - Amantillos - Estrobado,91,,2,3,16.17,091-ShipOf28Guns.jpg,Lifts,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00.,594,594,RH
7301,28 guns,SPRITSAIL,Spritsail - Lifts - Standing,Civada - Amantigli - Fisso,Cebadera - Amantillos - Firme,91,,3,6,24.26,091-ShipOf28Guns.jpg,Lifts,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594,RH
7302,28 guns,SPRITSAIL,Spritsail - Halliard,Civada - Drizza,Cebadera - Driza,91,,2.5,25,20.21,091-ShipOf28Guns.jpg,Halliard,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594,RH
7303,28 guns,SPRITSAIL,Spritsail - Slings,Civada - Braghe,Cebadera - Eslingas,91,1,4,4,32.34,091-ShipOf28Guns.jpg,Slings,,lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594,RH
7304,28 guns,SPRITSAIL,Spritsail - Clew-Lines,Civada - Imbrogli,Cebadera - Chafaldetes,91,2,2.5,29,20.21,091-ShipOf28Guns.jpg,Clew-Lines,,lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594,RH
7305,28 guns,SPRITSAIL,Spritsail - Clew-Lines - Strapping,Civada - Imbrogli - Stroppatura,Cebadera - Chafaldetes - Estrobado,91,,2,4,16.17,091-ShipOf28Guns.jpg,Clew-Lines,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594,RH
7306,28 guns,SPRITSAIL,Spritsail - Buntlines - Strapping,Civada - Caricaboline - Stroppatura,Cebadera - Brioles - Estrobado,91,,20,,161.7,091-ShipOf28Guns.jpg,Buntlines,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.31. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594,RH
